18	232	4829
18	239	12339
18	249	7427
18	251	2617
18	268	17800
18	274	1300
18	279	491
18	297	2776
18	332	1809
18	333	1349
18	344	1541
18	354	835
18	359	1003
18	362	2445
18	364	3997
18	365	341
18	366	11902
18	368	6837
18	373	973
18	374	38128
18	384	6123
18	394	374
18	397	5770
18	408	1723
18	411	4681
18	420	757
18	424	776
18	427	19418
18	432	15132
18	438	7990
18	443	747
18	447	2441
18	448	5114
18	461	23899
18	466	1491
18	467	12556
18	470	541
18	481	296
18	483	4657
18	486	514
18	500	1673
18	502	9218
34	3	1168
34	6	1490
34	12	1327
34	35	631
34	38	672
34	55	486
34	57	2762
34	102	2081
34	117	1452
34	123	889
34	135	667
34	136	638
34	142	510
34	145	2881
34	155	551
34	171	1775
34	175	998
34	193	1503
34	196	691
34	197	1033
34	206	1008
34	231	1159
34	249	561
34	268	2269
34	343	670
34	374	1533
34	411	936
34	427	530
34	453	963
34	461	754
34	463	1070
34	470	2281
34	483	1426
35	6	538
35	34	631
35	36	324
35	39	326
35	55	617
35	69	446
35	102	829
35	117	523
35	121	315
35	123	569
35	136	359
35	137	703
35	145	922
35	171	442
35	193	356
35	231	855
35	268	1007
35	274	943
35	297	602
35	362	334
35	373	778
35	374	1112
35	397	381
35	408	318
35	427	589
35	438	807
35	453	704
35	461	570
35	463	853
35	467	425
35	470	573
36	0	3045
36	3	7653
36	6	2824
36	8	1688
36	12	976
36	18	9281
36	35	324
36	38	17784
36	39	3600
36	55	11278
36	57	1214
36	69	705
36	70	658
36	73	537
36	78	531
36	81	3833
36	102	15284
36	108	2315
36	111	8746
36	117	6319
36	121	3905
36	123	404
36	130	756
36	135	8158
36	136	17995
36	137	2232
36	140	1318
36	145	22815
36	155	8887
36	171	26048
36	175	22442
36	176	4042
36	178	11277
36	181	1229
36	193	17207
36	196	17725
36	197	6242
36	201	269
36	206	5937
36	215	594
36	231	9998
36	239	14416
36	246	553
36	249	4857
36	251	2747
36	259	344
36	263	379
36	268	13792
36	274	1004
36	279	970
36	297	3384
36	332	2710
36	333	508
36	344	1128
36	354	516
36	362	6245
36	364	3531
36	365	1635
36	366	17310
36	368	6477
36	373	824
36	374	20812
36	384	2041
36	394	1258
36	397	33273
36	404	1341
36	408	2341
36	411	1432
36	420	3431
36	427	20232
36	432	8246
36	438	17316
36	443	608
36	447	9074
36	448	6105
36	461	13551
36	463	1686
36	466	2600
36	467	7596
36	470	540
36	481	1226
36	483	4839
36	486	2275
36	502	8365
38	2	797
38	3	8790
38	4	582
38	6	1925
38	8	2658
38	12	1560
38	18	19526
38	34	672
38	36	17784
38	39	6122
38	55	2712
38	69	1128
38	73	565
38	78	751
38	81	3021
38	100	691
38	102	16999
38	103	351
38	108	1937
38	111	5086
38	117	5145
38	119	271
38	121	5862
38	130	383
38	135	14375
38	136	6168
38	137	2061
38	140	2967
38	142	376
38	145	22625
38	155	9126
38	171	23790
38	175	42082
38	176	2619
38	187	753
38	193	19937
38	196	20137
38	197	10600
38	206	9344
38	215	835
38	231	12767
38	239	17218
38	246	414
38	249	5894
38	251	3901
38	263	406
38	268	17482
38	274	1298
38	279	736
38	297	6044
38	332	2383
38	333	2070
38	344	1255
38	354	492
38	359	1475
38	362	1701
38	364	2250
38	365	987
38	366	12611
38	368	6582
38	374	25302
38	384	959
38	394	1119
38	397	8307
38	404	1625
38	408	1870
38	411	4731
38	427	22634
38	432	12584
38	438	13984
38	448	7778
38	453	429
38	461	24036
38	463	2485
38	466	2081
38	467	9532
38	470	575
38	483	5340
38	486	660
38	500	2727
38	502	9580
39	3	3007
39	4	790
39	8	788
39	12	958
39	18	7372
39	35	326
39	36	3600
39	38	6122
39	55	2678
39	69	1851
39	70	1322
39	73	318
39	81	2659
39	83	1961
39	102	9448
39	111	6164
39	119	1129
39	121	5079
39	135	5133
39	136	2407
39	145	8755
39	155	3329
39	171	7433
39	175	10623
39	178	3642
39	193	8255
39	196	4870
39	201	5315
39	206	13318
39	231	4716
39	232	7311
39	239	6512
39	251	1556
39	259	2880
39	263	340
39	268	5695
39	274	654
39	279	444
39	297	1916
39	333	2792
39	342	2774
39	359	3368
39	362	2637
39	364	741
39	365	209
39	366	2297
39	373	727
39	374	12082
39	384	987
39	394	1139
39	397	2262
39	404	2871
39	424	923
39	427	7576
39	432	3313
39	438	6753
39	443	823
39	461	10973
39	483	1594
39	502	5307
43	470	1015
48	78	513
48	178	2379
48	394	614
48	461	3740
55	4	602
55	6	1921
55	8	933
55	18	8122
55	34	486
55	35	617
55	36	11278
55	38	2712
55	39	2678
55	69	450
55	70	793
55	81	1255
55	83	798
55	100	1146
55	102	12110
55	108	2185
55	111	2610
55	117	3001
55	121	3509
55	135	10771
55	137	768
55	140	1614
55	145	12354
55	171	19388
55	175	37478
55	176	1664
55	181	521
55	193	13154
55	196	17416
55	201	323
55	231	11426
55	239	14427
55	251	1964
55	268	11324
55	274	761
55	332	1120
55	333	570
55	354	784
55	362	1210
55	364	1578
55	365	918
55	366	8857
55	374	17562
55	397	8785
55	408	6435
55	411	4367
55	420	2162
55	424	531
55	427	12333
55	432	10904
55	438	12614
55	447	5467
55	461	15887
55	463	2876
55	467	11684
55	483	2499
55	500	935
55	502	9484
57	3	1611
57	4	461
57	6	1554
57	18	950
57	34	2762
57	36	1214
57	102	3927
57	117	2118
57	123	546
57	130	956
57	135	1124
57	145	4892
57	155	686
57	171	2018
57	175	605
57	176	608
57	181	777
57	193	1075
57	196	924
57	197	2275
57	206	1576
57	231	2007
57	239	1320
57	246	320
57	268	2202
57	289	818
57	373	983
57	374	2094
57	411	1953
57	427	2418
57	438	2352
57	448	1220
57	453	922
57	461	2987
57	463	693
57	467	896
57	470	1609
68	259	846
68	333	742
69	4	443
69	18	475
69	35	446
69	36	705
69	38	1128
69	39	1851
69	55	450
69	102	1168
69	117	449
69	135	632
69	145	2006
69	155	563
69	171	1196
69	175	1263
69	178	947
69	187	615
69	193	1387
69	196	804
69	197	791
69	206	590
69	231	833
69	249	476
69	259	573
69	268	1383
69	274	671
69	297	464
69	359	801
69	374	1745
69	397	988
69	404	901
69	405	692
69	427	624
69	438	636
69	461	1725
69	467	802
69	502	921
70	0	2968
70	8	1196
70	18	1099
70	36	658
70	39	1322
70	55	793
70	102	1732
70	135	853
70	136	1830
70	137	1684
70	145	2073
70	155	1535
70	171	1304
70	175	2235
70	178	1758
70	187	366
70	193	1117
70	196	1729
70	206	706
70	231	1245
70	239	2082
70	268	1546
70	279	708
70	365	433
70	366	712
70	374	2069
70	397	974
70	404	877
70	427	1688
70	438	1833
70	447	1239
70	448	1431
70	461	2551
70	466	770
70	481	1342
70	483	646
73	0	1593
73	3	355
73	6	504
73	18	325
73	36	537
73	38	565
73	39	318
73	102	1454
73	117	349
73	135	394
73	136	294
73	137	1146
73	145	1079
73	155	269
73	171	607
73	175	1457
73	193	510
73	196	597
73	216	416
73	231	735
73	251	1619
73	268	423
73	297	650
73	351	387
73	364	497
73	374	808
73	427	805
73	438	898
73	448	315
73	461	445
73	481	1044
73	483	930
78	3	747
78	18	279
78	36	531
78	38	751
78	48	513
78	102	353
78	121	782
78	135	1388
78	136	1564
78	145	1133
78	155	1336
78	171	563
78	175	1457
78	178	3339
78	183	587
78	193	324
78	196	771
78	206	264
78	231	1178
78	232	301
78	249	1247
78	251	310
78	268	1427
78	297	923
78	340	499
78	353	408
78	359	772
78	374	2182
78	394	667
78	397	1340
78	427	767
78	438	690
78	461	3798
78	502	376
81	18	2768
81	36	3833
81	38	3021
81	39	2659
81	55	1255
81	102	3946
81	117	1879
81	135	1801
81	136	1999
81	145	3615
81	155	2797
81	171	3202
81	175	4268
81	193	4951
81	196	3818
81	206	2692
81	231	3387
81	239	3447
81	259	749
81	263	787
81	268	4311
81	332	1405
81	333	866
81	344	980
81	362	752
81	374	3614
81	384	732
81	397	2322
81	408	702
81	427	2668
81	438	3511
81	448	1731
81	461	2458
81	467	1588
81	502	1350
83	3	960
83	18	1163
83	39	1961
83	55	798
83	102	2399
83	103	1479
83	111	790
83	117	1902
83	119	229
83	135	1630
83	145	4011
83	155	1185
83	171	2802
83	175	2837
83	193	3055
83	196	1968
83	197	2502
83	201	1308
83	206	4075
83	215	908
83	231	1792
83	232	2096
83	239	1849
83	249	2008
83	268	2448
83	362	788
83	374	4000
83	384	1197
83	397	932
83	427	3626
83	438	3749
83	443	517
83	447	2194
83	448	956
83	461	2465
83	467	997
83	483	1673
83	486	1547
100	3	671
100	12	966
100	18	1236
100	38	691
100	55	1146
100	102	1725
100	111	1655
100	130	749
100	135	709
100	145	1362
100	171	2399
100	175	1654
100	183	873
100	187	668
100	193	2718
100	196	1061
100	197	1160
100	206	695
100	231	842
100	239	1268
100	268	1338
100	279	1037
100	280	898
100	373	1564
100	374	1140
100	397	817
100	404	1092
100	427	1053
100	438	700
100	447	1092
100	460	972
100	461	1108
100	463	604
100	467	1037
100	470	886
100	483	727
102	0	860
102	2	720
102	3	10423
102	4	998
102	6	4182
102	8	1875
102	12	3247
102	18	18151
102	34	2081
102	35	829
102	36	15284
102	38	16999
102	39	9448
102	55	12110
102	57	3927
102	69	1168
102	70	1732
102	73	1454
102	78	353
102	81	3946
102	83	2399
102	100	1725
102	103	824
102	108	1998
102	111	6972
102	117	7983
102	119	215
102	121	9828
102	123	1146
102	130	717
102	135	13800
102	136	8975
102	137	1604
102	140	3795
102	142	807
102	145	33236
102	155	8615
102	171	21869
102	175	44039
102	176	4330
102	178	4117
102	181	726
102	183	1448
102	187	675
102	193	26436
102	196	24048
102	197	13291
102	201	502
102	206	12588
102	215	1298
102	231	21335
102	232	496
102	239	19314
102	246	1387
102	249	16123
102	251	5242
102	259	1352
102	268	30262
102	274	2225
102	279	1271
102	297	5900
102	332	3314
102	333	2793
102	344	2051
102	354	839
102	359	1297
102	362	8637
102	364	4371
102	365	628
102	366	10100
102	368	9822
102	373	2018
102	374	36820
102	384	8049
102	394	1199
102	397	10466
102	404	1951
102	408	3853
102	411	8619
102	420	1528
102	424	1250
102	427	35354
102	432	14999
102	438	21632
102	443	698
102	447	4479
102	448	7020
102	453	1155
102	461	25337
102	463	5534
102	466	4422
102	467	13961
102	470	2665
102	483	6943
102	486	981
102	500	2044
102	502	9336
103	2	531
103	4	425
103	38	351
103	83	1479
103	102	824
103	117	1053
103	135	359
103	136	612
103	137	705
103	145	1847
103	155	680
103	171	594
103	175	569
103	183	736
103	187	515
103	197	400
103	206	343
103	231	444
103	239	570
103	268	744
103	366	363
103	374	670
103	397	597
103	420	1002
103	427	556
103	432	400
103	438	438
103	447	1122
103	461	719
103	463	698
103	470	1000
103	483	823
103	486	1238
108	6	2471
108	12	943
108	18	2316
108	36	2315
108	38	1937
108	55	2185
108	102	1998
108	117	768
108	135	881
108	136	1709
108	145	3717
108	171	3464
108	175	2597
108	193	2698
108	196	1416
108	231	1102
108	239	1780
108	249	2397
108	268	1479
108	333	447
108	354	635
108	362	678
108	365	376
108	366	749
108	374	3609
108	397	2373
108	408	1562
108	411	843
108	420	1000
108	427	3523
108	432	856
108	443	490
108	447	1432
108	461	3726
108	466	551
108	486	989
108	502	990
111	3	4505
111	4	694
111	18	5385
111	36	8746
111	38	5086
111	39	6164
111	55	2610
111	83	790
111	100	1655
111	102	6972
111	117	3708
111	121	1961
111	135	3405
111	136	4853
111	140	1767
111	142	464
111	145	5070
111	155	2752
111	171	6626
111	175	7920
111	193	6983
111	196	4109
111	206	2272
111	231	4757
111	239	6152
111	246	705
111	249	3747
111	259	1661
111	268	4907
111	332	2453
111	333	1299
111	354	457
111	359	1813
111	362	3063
111	373	751
111	374	7855
111	384	810
111	397	5350
111	404	1152
111	411	3396
111	427	6849
111	432	2204
111	438	6031
111	443	732
111	447	2797
111	448	3954
111	461	7199
111	467	3380
111	500	1489
116	246	504
117	2	329
117	3	6837
117	4	587
117	12	1752
117	18	6106
117	34	1452
117	35	523
117	36	6319
117	38	5145
117	55	3001
117	57	2118
117	69	449
117	73	349
117	81	1879
117	83	1902
117	102	7983
117	103	1053
117	108	768
117	111	3708
117	123	581
117	130	1444
117	135	3467
117	140	1635
117	142	496
117	145	15370
117	155	3553
117	171	22003
117	175	11022
117	178	1260
117	183	1508
117	187	1009
117	193	9805
117	196	4214
117	201	1380
117	206	6361
117	231	5654
117	232	1822
117	239	5356
117	246	1971
117	249	1723
117	263	1075
117	268	7720
117	274	1924
117	297	4087
117	332	3610
117	344	436
117	354	742
117	359	1341
117	362	1832
117	366	1942
117	368	818
117	374	11760
117	394	368
117	397	5072
117	404	661
117	408	925
117	427	8529
117	432	2849
117	438	4413
117	448	6075
117	453	1056
117	461	5474
117	467	7044
117	483	5386
117	500	3398
119	3	262
119	18	547
119	38	271
119	39	1129
119	83	229
119	102	215
119	134	438
119	136	468
119	145	825
119	155	487
119	161	328
119	171	693
119	175	447
119	176	233
119	193	343
119	196	240
119	197	734
119	201	2061
119	206	3047
119	232	2436
119	268	701
119	305	437
119	342	1078
119	374	1133
119	427	560
119	438	672
119	448	228
119	455	382
119	461	458
119	467	304
119	502	439
121	3	5215
121	12	821
121	18	6885
121	35	315
121	36	3905
121	38	5862
121	39	5079
121	55	3509
121	78	782
121	102	9828
121	111	1961
121	135	8622
121	145	10816
121	155	6124
121	171	6690
121	175	9813
121	178	5628
121	193	11047
121	196	4963
121	206	3080
121	231	5967
121	239	4978
121	251	2494
121	268	7284
121	279	483
121	333	1467
121	354	454
121	362	5652
121	364	2127
121	365	290
121	374	10506
121	394	1162
121	404	693
121	408	718
121	424	1221
121	427	4538
121	432	1605
121	438	6146
121	443	322
121	447	1338
121	453	928
121	461	13563
121	467	1904
123	3	285
123	6	259
123	12	748
123	34	889
123	35	569
123	36	404
123	57	546
123	102	1146
123	117	581
123	133	810
123	135	456
123	137	479
123	145	529
123	151	690
123	171	600
123	193	394
123	196	432
123	197	1829
123	206	323
123	220	1281
123	268	579
123	274	519
123	374	579
123	438	549
123	448	345
123	453	512
123	461	397
123	463	2183
123	467	1669
123	502	262
125	12	1003
125	443	1261
130	3	945
130	6	992
130	8	391
130	12	805
130	18	429
130	36	756
130	38	383
130	57	956
130	100	749
130	102	717
130	117	1444
130	135	475
130	136	521
130	142	476
130	145	2320
130	175	771
130	193	1379
130	197	992
130	231	704
130	239	930
130	249	732
130	251	439
130	268	977
130	332	730
130	359	655
130	373	721
130	374	1512
130	375	532
130	427	527
130	438	425
130	448	757
130	460	481
130	461	883
133	123	810
134	119	438
134	201	567
134	232	1009
135	0	1543
135	2	997
135	3	7462
135	4	961
135	6	989
135	8	1320
135	12	1468
135	18	24038
135	34	667
135	36	8158
135	38	14375
135	39	5133
135	55	10771
135	57	1124
135	69	632
135	70	853
135	73	394
135	78	1388
135	81	1801
135	83	1630
135	100	709
135	102	13800
135	103	359
135	108	881
135	111	3405
135	117	3467
135	121	8622
135	123	456
135	130	475
135	136	8746
135	137	2675
135	140	2630
135	145	27166
135	155	6115
135	171	27757
135	175	58063
135	176	3249
135	178	5656
135	181	809
135	183	1370
135	187	391
135	193	26433
135	196	27960
135	197	10114
135	206	12048
135	215	1042
135	231	22561
135	232	563
135	239	18737
135	249	10292
135	251	3540
135	268	25638
135	274	2100
135	279	800
135	297	2007
135	332	1344
135	333	1091
135	344	1204
135	354	549
135	359	916
135	362	8575
135	364	5908
135	365	950
135	366	16201
135	368	13632
135	373	1615
135	374	35910
135	384	6537
135	394	669
135	397	11048
135	404	1069
135	408	3075
135	411	4379
135	420	1207
135	424	630
135	427	29850
135	432	17923
135	438	13973
135	443	422
135	447	3194
135	448	4664
135	453	580
135	461	24770
135	463	2391
135	466	5985
135	467	20405
135	483	3578
135	486	1219
135	500	3183
135	502	9235
136	2	321
136	3	5777
136	8	847
136	12	1522
136	18	4056
136	34	638
136	35	359
136	36	17995
136	38	6168
136	39	2407
136	70	1830
136	73	294
136	78	1564
136	81	1999
136	102	8975
136	103	612
136	108	1709
136	111	4853
136	119	468
136	130	521
136	135	8746
136	145	12807
136	171	15932
136	175	20808
136	178	8190
136	183	1432
136	187	634
136	193	8375
136	196	9417
136	197	4152
136	206	3872
136	215	526
136	231	7441
136	232	375
136	239	7033
136	263	307
136	268	6839
136	274	1536
136	279	1025
136	297	3246
136	332	2493
136	362	2093
136	364	2220
136	365	990
136	366	8887
136	368	8082
136	374	8351
136	384	1961
136	394	1687
136	397	4316
136	408	1112
136	420	1657
136	424	456
136	427	6251
136	438	9736
136	443	521
136	447	1323
136	461	15382
136	463	2924
136	466	651
136	467	10307
136	481	660
136	500	2251
137	0	10454
137	4	544
137	35	703
137	36	2232
137	38	2061
137	55	768
137	70	1684
137	73	1146
137	102	1604
137	103	705
137	123	479
137	135	2675
137	142	296
137	145	1366
137	151	2212
137	155	2267
137	171	2783
137	175	4637
137	193	2365
137	196	1031
137	197	960
137	231	1845
137	239	829
137	251	5664
137	268	1200
137	364	844
137	365	730
137	366	1673
137	368	711
137	374	1763
137	427	3023
137	438	2942
137	447	4437
137	461	2239
137	467	1152
137	481	6456
137	483	2800
140	3	1189
140	6	918
140	18	1771
140	36	1318
140	38	2967
140	55	1614
140	102	3795
140	111	1767
140	117	1635
140	135	2630
140	142	996
140	145	3809
140	171	4450
140	175	5432
140	176	1703
140	183	605
140	193	4943
140	196	2183
140	197	2099
140	206	2267
140	231	3906
140	239	2698
140	251	931
140	268	2428
140	274	667
140	332	1983
140	366	1284
140	373	1251
140	374	3127
140	384	1735
140	397	1602
140	404	1312
140	427	3451
140	432	2101
140	438	2157
140	448	1939
140	461	2517
140	467	1640
140	483	2211
140	502	1406
142	6	288
142	12	292
142	34	510
142	38	376
142	102	807
142	111	464
142	117	496
142	130	476
142	137	296
142	140	996
142	145	1057
142	155	675
142	171	329
142	175	333
142	181	375
142	193	795
142	196	572
142	206	325
142	226	538
142	231	1082
142	249	368
142	268	1031
142	289	365
142	359	311
142	374	707
142	383	398
142	427	618
142	438	574
142	448	904
142	461	578
142	463	469
142	467	375
142	486	473
145	0	813
145	2	965
145	3	16884
145	4	1184
145	6	2765
145	8	3294
145	12	2930
145	18	26364
145	34	2881
145	35	922
145	36	22815
145	38	22625
145	39	8755
145	55	12354
145	57	4892
145	69	2006
145	70	2073
145	73	1079
145	78	1133
145	81	3615
145	83	4011
145	100	1362
145	102	33236
145	103	1847
145	108	3717
145	111	5070
145	117	15370
145	119	825
145	121	10816
145	123	529
145	130	2320
145	135	27166
145	136	12807
145	137	1366
145	140	3809
145	142	1057
145	155	12658
145	171	38142
145	175	48462
145	176	5962
145	178	5968
145	181	1347
145	183	2346
145	187	1627
145	193	35500
145	196	22974
145	197	18473
145	201	519
145	206	15572
145	215	1203
145	231	27186
145	232	713
145	239	22189
145	246	780
145	249	20092
145	251	6507
145	259	502
145	263	515
145	268	29451
145	274	1955
145	279	529
145	297	5401
145	332	4232
145	333	1976
145	344	2474
145	354	1521
145	359	1817
145	362	8883
145	364	414
145	366	1735
145	368	1525
145	373	1651
145	374	42445
145	384	6676
145	394	1196
145	397	15722
145	404	1963
145	408	4382
145	411	10704
145	420	1395
145	424	1325
145	427	31327
145	432	17881
145	438	25302
145	443	650
145	447	6572
145	448	8696
145	453	974
145	461	40793
145	463	6273
145	466	3989
145	467	16975
145	470	2441
145	481	393
145	483	10006
145	486	2979
145	500	3207
145	502	11098
151	0	3505
151	123	690
151	137	2212
151	251	2154
151	481	2138
155	0	2898
155	2	336
155	3	3626
155	6	1817
155	8	1433
155	18	8225
155	34	551
155	36	8887
155	38	9126
155	39	3329
155	57	686
155	69	563
155	70	1535
155	73	269
155	78	1336
155	81	2797
155	83	1185
155	102	8615
155	103	680
155	111	2752
155	117	3553
155	119	487
155	121	6124
155	135	6115
155	137	2267
155	142	675
155	145	12658
155	171	14754
155	175	22596
155	176	2875
155	178	5697
155	181	859
155	183	770
155	193	10904
155	196	14434
155	197	5606
155	215	482
155	231	12293
155	239	8735
155	249	7308
155	259	281
155	268	14428
155	274	1157
155	297	3526
155	333	555
155	359	1819
155	362	5582
155	365	1522
155	366	8946
155	368	3690
155	373	1354
155	374	20004
155	384	3951
155	394	1226
155	397	8190
155	404	1113
155	408	3816
155	424	906
155	427	14363
155	432	8248
155	438	6347
155	443	353
155	447	5490
155	453	734
155	461	27758
155	463	2832
155	466	2231
155	467	15197
155	481	1862
155	483	4109
155	486	558
161	119	328
161	408	1761
171	0	1745
171	3	14432
171	4	1061
171	6	4197
171	8	2204
171	12	2733
171	18	27499
171	34	1775
171	35	442
171	36	26048
171	38	23790
171	39	7433
171	55	19388
171	57	2018
171	69	1196
171	70	1304
171	73	607
171	78	563
171	81	3202
171	83	2802
171	100	2399
171	102	21869
171	103	594
171	108	3464
171	111	6626
171	117	22003
171	119	693
171	121	6690
171	123	600
171	135	27757
171	136	15932
171	137	2783
171	140	4450
171	142	329
171	145	38142
171	155	14754
171	175	58823
171	176	4936
171	178	6565
171	181	1636
171	183	1790
171	187	951
171	193	33590
171	196	31506
171	197	31873
171	201	833
171	206	10338
171	215	2745
171	231	26628
171	232	2049
171	239	27992
171	246	526
171	249	12103
171	251	6167
171	259	640
171	268	32296
171	274	1202
171	279	1497
171	297	5242
171	332	4779
171	333	3216
171	344	2834
171	354	1095
171	359	1791
171	362	9394
171	364	5928
171	365	1216
171	366	18151
171	368	9448
171	373	2016
171	374	43941
171	384	8843
171	394	743
171	397	12773
171	404	1389
171	408	3412
171	411	10043
171	420	2000
171	424	963
171	427	23562
171	432	4719
171	438	19183
171	443	427
171	447	3488
171	448	7691
171	453	484
171	461	35150
171	463	4112
171	466	3834
171	467	6051
171	470	2315
171	481	359
171	483	9014
171	486	1272
171	500	4106
171	502	11119
173	443	403
173	481	765
175	0	3593
175	2	585
175	3	13770
175	4	572
175	6	1808
175	8	3300
175	12	785
175	18	41495
175	34	998
175	36	22442
175	38	42082
175	39	10623
175	55	37478
175	57	605
175	69	1263
175	70	2235
175	73	1457
175	78	1457
175	81	4268
175	83	2837
175	100	1654
175	102	44039
175	103	569
175	108	2597
175	111	7920
175	117	11022
175	119	447
175	121	9813
175	130	771
175	135	58063
175	136	20808
175	137	4637
175	140	5432
175	142	333
175	145	48462
175	155	22596
175	171	58823
175	176	5644
175	178	11280
175	181	931
175	183	1476
175	193	16109
175	196	48356
175	197	20693
175	206	21651
175	215	1809
175	231	32907
175	232	546
175	239	40431
175	246	407
175	249	8323
175	251	8951
175	259	572
175	263	452
175	268	32220
175	274	2360
175	279	915
175	297	5182
175	332	2149
175	333	1515
175	344	1773
175	354	892
175	359	2125
175	362	23104
175	364	11439
175	365	2941
175	366	32317
175	368	27530
175	373	2703
175	374	61043
175	384	21832
175	394	824
175	397	24501
175	404	2403
175	408	4752
175	411	8480
175	420	2141
175	424	1440
175	427	48662
175	432	34821
175	438	32494
175	443	1545
175	447	6412
175	448	9366
175	453	1045
175	461	42787
175	463	4295
175	466	7057
175	467	31767
175	470	2400
175	481	1388
175	483	7728
175	486	1478
175	500	3949
175	502	21679
176	3	2718
176	12	1274
176	18	2979
176	36	4042
176	38	2619
176	55	1664
176	57	608
176	102	4330
176	119	233
176	135	3249
176	140	1703
176	145	5962
176	155	2875
176	171	4936
176	175	5644
176	178	833
176	193	5709
176	196	2672
176	206	2781
176	231	4404
176	239	3370
176	251	1793
176	263	901
176	268	4372
176	333	437
176	362	1155
176	366	1637
176	374	3439
176	427	5392
176	432	1822
